node	base_color	fine_block	vote_frac	n_votes	on_ref
3035	O	orange_c	1.000	571	1
3036	O	orange_c	1.000	477	1
3037	O	orange_c	1.000	94	0
3038	O	orange_c	1.000	571	1
3039	O	orange_c	1.000	563	1
3040	O	orange_c	1.000	8	0
3041	O	orange_c	1.000	571	1
3042	O	orange_c	1.000	570	1
3043	O	orange_c	1.000	1	0
3044	O	orange_c	1.000	571	1
3045	O	orange_c	1.000	2	0
3046	O	orange_c	1.000	232	0
3047	O	orange_c	1.000	339	1
3048	O	orange_c	1.000	571	1
3049	O	orange_c	1.000	1	0
3050	O	orange_c	1.000	570	1
3051	O	orange_c	1.000	571	1
3052	O	orange_c	1.000	569	1
3053	O	orange_c	1.000	2	0
3054	O	orange_c	1.000	571	1
3055	O	orange_c	1.000	2	0
3056	O	orange_c	1.000	569	1
3057	O	orange_c	1.000	571	1
3058	O	orange_c	1.000	570	1
3059	O	orange_c	1.000	1	0
3060	O	orange_c	1.000	571	1
3061	O	orange_c	1.000	570	1
3062	O	orange_c	1.000	1	0
3063	O	orange_c	1.000	571	1
3064	O	orange_c	1.000	14	0
3065	O	orange_c	1.000	557	1
3066	O	orange_c	1.000	571	1
3067	O	orange_c	1.000	237	0
3068	O	orange_c	1.000	334	1
3069	O	orange_c	1.000	571	1
3070	O	orange_c	1.000	569	1
3071	O	orange_c	1.000	2	0
3072	O	orange_c	1.000	571	1
3073	O	orange_c	1.000	562	1
3074	O	orange_c	1.000	571	1
3075	O	orange_c	1.000	569	1
3076	O	orange_c	1.000	2	0
3077	O	orange_c	1.000	571	1
3078	O	orange_c	1.000	569	1
3079	O	orange_c	1.000	2	0
3080	O	orange_c	1.000	571	1
3081	O	orange_c	1.000	235	0
3082	O	orange_c	1.000	336	1
3083	O	orange_c	1.000	571	1
3084	O	orange_c	1.000	475	1
3085	O	orange_c	1.000	96	0
3086	O	orange_c	1.000	571	1
3087	O	orange_c	1.000	4	0
3088	O	orange_c	1.000	567	1
3089	O	orange_c	1.000	571	1
3090	O	orange_c	1.000	6	0
3091	O	orange_c	1.000	565	1
3092	O	orange_c	1.000	509	1
3093	O	orange_c	1.000	62	0
3094	O	orange_c	1.000	571	1
3095	O	orange_c	1.000	1	0
3096	O	orange_c	1.000	570	1
3097	O	orange_c	1.000	571	1
3098	O	orange_c	1.000	1	0
3099	O	orange_c	1.000	570	1
3100	O	orange_c	1.000	571	1
3101	O	orange_c	1.000	4	0
3102	O	orange_c	1.000	567	1
3103	O	orange_c	1.000	571	1
3104	O	orange_c	1.000	570	1
3105	O	orange_c	1.000	1	0
3106	O	orange_c	1.000	571	1
3107	O	orange_c	1.000	235	0
3108	O	orange_c	1.000	336	1
3109	O	orange_c	1.000	571	1
3110	O	orange_c	1.000	2	0
3111	O	orange_c	1.000	569	1
3112	O	orange_c	1.000	571	1
3113	O	orange_c	0.704	538	1
3114	O	orange_d	1.000	33	0
3115	O	orange_c	0.664	571	1
3116	O	orange_c	0.927	41	0
3117	O	orange_c	0.643	530	1
3118	O	orange_c	0.664	571	1
3119	O	orange_e	1.000	1	0
3120	O	orange_c	0.665	570	1
3121	O	orange_c	0.664	571	1
3122	O	orange_d	1.000	2	0
3123	O	orange_c	0.666	569	1
3124	O	orange_c	0.664	571	1
3125	O	orange_c	0.922	64	0
3126	O	orange_c	0.631	507	1
3127	O	orange_c	0.664	571	1
3128	O	orange_c	0.676	561	1
3129	O	orange_d	1.000	10	0
3130	O	orange_c	0.664	571	1
3131	O	orange_c	0.670	566	1
3132	O	orange_c	0.936	236	0
3133	O	orange_d	1.000	5	0
3134	O	orange_d	0.504	335	1
3135	O	orange_c	0.664	571	1
3136	O	orange_c	0.936	236	0
3137	O	orange_c	0.664	571	1
3138	O	orange_c	0.939	230	0
3139	O	orange_d	0.499	341	1
3140	O	orange_c	0.664	571	1
3141	O	orange_c	0.673	563	1
3142	O	orange_c	0.752	113	1
3143	O	orange_c	0.653	450	0
3144	O	orange_d	1.000	563	1
3145	O	orange_d	1.000	191	0
3146	O	orange_d	1.000	372	1
3147	O	orange_d	1.000	563	1
3148	O	orange_d	1.000	99	0
3149	O	orange_d	1.000	464	1
3150	O	orange_d	1.000	563	1
3151	O	orange_d	1.000	562	1
3152	O	orange_d	1.000	1	0
3153	O	orange_d	1.000	563	1
3154	O	orange_d	1.000	562	1
3155	O	orange_d	1.000	1	0
3156	O	orange_d	1.000	563	1
3157	O	orange_d	1.000	237	0
3158	O	orange_d	1.000	326	1
3159	O	orange_d	1.000	563	1
3160	O	orange_d	1.000	562	1
3161	O	orange_d	1.000	1	0
3162	O	orange_d	1.000	563	1
3163	O	orange_d	1.000	31	0
3164	O	orange_d	1.000	199	0
3165	O	orange_d	1.000	333	1
3166	O	orange_d	1.000	563	1
3167	O	orange_d	1.000	562	1
3168	O	orange_d	1.000	1	0
3169	O	orange_d	1.000	563	1
3170	O	orange_d	1.000	559	1
3171	O	orange_d	1.000	4	0
3172	O	orange_d	1.000	563	1
3173	O	orange_d	1.000	10	0
3174	O	orange_d	1.000	553	1
3175	O	orange_d	1.000	563	1
3176	O	orange_d	1.000	90	0
3177	O	orange_d	1.000	563	1
3178	O	orange_d	1.000	562	1
3179	O	orange_d	1.000	1	0
3180	O	orange_d	1.000	563	1
3181	O	orange_d	1.000	561	1
3182	O	orange_d	1.000	2	0
3183	O	orange_d	1.000	563	1
3184	O	orange_d	1.000	234	0
3185	O	orange_d	1.000	329	1
3186	O	orange_d	1.000	563	1
3187	O	orange_d	1.000	505	1
3188	O	orange_d	1.000	58	0
3189	O	orange_d	1.000	563	1
3190	O	orange_d	1.000	237	0
3191	O	orange_d	1.000	326	1
3192	O	orange_d	1.000	563	1
3193	O	orange_d	1.000	548	1
3194	O	orange_d	1.000	563	1
3195	O	orange_d	1.000	341	1
3196	O	orange_d	1.000	237	0
3197	O	orange_d	1.000	562	1
3198	O	orange_d	1.000	1	0
3199	O	orange_d	1.000	563	1
3200	O	orange_d	1.000	235	0
3201	O	orange_d	1.000	328	1
3202	O	orange_d	1.000	563	1
3203	O	orange_d	1.000	562	1
3204	O	orange_d	1.000	1	0
3205	O	orange_d	1.000	563	1
3206	O	orange_d	1.000	561	1
3207	O	orange_d	1.000	2	0
3208	O	orange_d	1.000	563	1
3209	O	orange_d	1.000	562	1
3210	O	orange_d	1.000	1	0
3211	O	orange_d	1.000	563	1
3212	O	orange_d	1.000	20	0
3213	O	orange_d	1.000	543	1
3214	O	orange_d	1.000	563	1
3215	O	orange_d	1.000	320	0
3216	O	orange_d	1.000	243	1
3217	O	orange_d	1.000	563	1
3218	O	orange_d	1.000	562	1
3219	O	orange_d	1.000	1	0
3220	O	orange_d	1.000	563	1
3221	O	orange_d	1.000	500	1
3222	O	orange_d	1.000	63	0
3223	O	orange_d	1.000	563	1
3224	O	orange_d	1.000	562	1
3225	O	orange_d	1.000	1	0
3226	O	orange_d	1.000	563	1
3227	O	orange_d	1.000	503	1
3228	O	orange_d	1.000	60	0
3229	O	orange_d	1.000	563	1
3230	O	orange_d	1.000	2	0
3231	O	orange_d	1.000	561	1
3232	O	orange_d	1.000	563	1
3233	O	orange_d	1.000	508	1
3234	O	orange_d	1.000	55	0
3235	O	orange_d	1.000	563	1
3236	O	orange_d	1.000	1	0
3237	O	orange_d	1.000	562	1
3238	O	orange_d	1.000	563	1
3239	O	orange_d	1.000	562	1
3240	O	orange_d	1.000	1	0
3241	O	orange_d	1.000	563	1
3242	O	orange_d	1.000	6	0
3243	O	orange_d	1.000	557	1
3244	O	orange_d	1.000	563	1
3245	O	orange_d	1.000	1	0
3246	O	orange_d	1.000	562	1
3247	O	orange_d	1.000	563	1
3248	O	orange_d	1.000	5	0
3249	O	orange_d	1.000	558	1
3250	O	orange_d	1.000	563	1
3251	O	orange_d	1.000	1	0
3252	O	orange_d	1.000	562	1
3253	O	orange_d	1.000	563	1
3254	O	orange_d	1.000	1	0
3255	O	orange_d	1.000	562	1
3256	O	orange_d	1.000	563	1
3257	O	orange_d	1.000	2	0
3258	O	orange_d	1.000	561	1
3259	O	orange_d	1.000	563	1
3260	O	orange_d	1.000	544	1
3261	O	orange_d	1.000	19	0
3262	O	orange_d	1.000	563	1
3263	O	orange_d	1.000	1	0
3264	O	orange_d	1.000	562	1
3265	O	orange_d	1.000	563	1
3266	O	orange_d	1.000	40	0
3267	O	orange_d	1.000	523	1
3268	O	orange_d	1.000	563	1
3269	O	orange_d	1.000	501	1
3270	O	orange_d	1.000	62	0
3271	O	orange_d	1.000	563	1
3272	O	orange_d	1.000	230	0
3273	O	orange_d	1.000	333	1
3274	O	orange_d	1.000	563	1
3275	O	orange_d	1.000	26	0
3276	O	orange_d	1.000	537	1
3277	O	orange_d	1.000	563	1
3278	O	orange_d	1.000	460	1
3279	O	orange_d	1.000	103	0
3280	O	orange_d	1.000	563	1
3281	O	orange_d	1.000	21	0
3282	O	orange_d	1.000	542	1
3283	O	orange_d	1.000	563	1
3284	O	orange_d	1.000	1	0
3285	O	orange_d	1.000	562	1
3286	O	orange_d	1.000	563	1
3287	O	orange_d	1.000	551	1
3288	O	orange_d	1.000	12	0
3289	O	orange_d	1.000	563	1
3290	O	orange_d	1.000	476	1
3291	O	orange_d	1.000	87	0
3292	O	orange_d	1.000	563	1
3293	O	orange_d	1.000	22	0
3294	O	orange_d	1.000	541	1
3295	O	orange_d	1.000	563	1
3296	O	orange_d	1.000	2	0
3297	O	orange_d	1.000	16	0
3298	O	orange_d	1.000	32	0
3299	O	orange_d	1.000	68	0
3300	O	orange_d	1.000	100	0
3301	O	orange_d	1.000	150	0
3302	O	orange_d	1.000	166	0
3303	O	orange_d	1.000	200	0
3304	O	orange_d	1.000	271	0
3305	O	orange_d	1.000	293	0
3306	O	orange_d	1.000	478	0
3307	O	orange_d	1.000	493	0
3308	O	orange_d	1.000	562	1
3309	O	orange_d	1.000	563	1
3310	O	orange_d	1.000	281	1
3311	O	orange_d	1.000	282	0
3312	O	orange_d	1.000	282	0
3313	O	orange_d	1.000	273	0
3314	O	orange_d	1.000	9	0
3315	O	orange_d	1.000	563	1
3316	O	orange_d	1.000	555	1
3317	O	orange_d	1.000	8	0
3318	O	orange_d	1.000	563	1
3319	O	orange_d	1.000	535	1
3320	O	orange_d	1.000	28	0
3321	O	orange_d	1.000	563	1
3322	O	orange_d	1.000	561	1
3323	O	orange_d	1.000	2	0
3324	O	orange_d	1.000	563	1
3325	O	orange_d	1.000	24	0
3326	O	orange_d	1.000	539	1
3327	O	orange_d	1.000	563	1
3328	O	orange_d	1.000	558	1
3329	O	orange_d	1.000	5	0
3330	O	orange_d	1.000	563	1
3331	O	orange_d	1.000	546	1
3332	O	orange_d	1.000	17	0
3333	O	orange_d	1.000	563	1
3334	O	orange_d	1.000	274	0
3335	O	orange_d	1.000	289	1
3336	O	orange_d	1.000	563	1
3337	O	orange_d	1.000	15	0
3338	O	orange_d	1.000	548	1
3339	O	orange_d	1.000	563	1
3340	O	orange_d	1.000	561	1
3341	O	orange_d	1.000	1	0
3342	O	orange_d	1.000	560	1
3343	O	orange_d	1.000	561	1
3344	O	orange_d	1.000	563	1
3345	O	orange_d	1.000	2	0
3346	O	orange_d	1.000	561	1
3347	O	orange_d	1.000	563	1
3348	O	orange_d	1.000	49	0
3349	O	orange_d	1.000	514	1
3350	O	orange_d	1.000	563	1
3351	O	orange_d	1.000	1	0
3352	O	orange_d	1.000	562	1
3353	O	orange_d	1.000	563	1
3354	O	orange_d	1.000	1	0
3355	O	orange_d	1.000	562	1
3356	O	orange_d	1.000	563	1
3357	O	orange_d	1.000	1	0
3358	O	orange_d	1.000	562	1
3359	O	orange_d	1.000	563	1
3360	O	orange_d	1.000	15	0
3361	O	orange_d	1.000	548	1
3362	O	orange_d	1.000	563	1
3363	O	orange_d	1.000	1	0
3364	O	orange_d	1.000	562	1
3365	O	orange_d	1.000	563	1
3366	O	orange_d	1.000	1	0
3367	O	orange_d	1.000	562	1
3368	O	orange_d	1.000	563	1
3369	O	orange_d	1.000	4	0
3370	O	orange_d	1.000	6	0
3371	O	orange_d	1.000	348	1
3372	O	orange_d	1.000	558	1
3373	O	orange_d	1.000	563	1
3374	O	orange_d	1.000	69	0
3375	O	orange_d	1.000	494	1
3376	O	orange_d	1.000	563	1
3377	O	orange_d	1.000	73	0
3378	O	orange_d	1.000	490	1
3379	O	orange_d	1.000	563	1
3380	O	orange_d	1.000	460	1
3381	O	orange_d	1.000	563	1
3382	O	orange_d	1.000	4	0
3383	O	orange_d	1.000	559	1
3384	O	orange_d	1.000	563	1
3385	O	orange_d	1.000	1	0
3386	O	orange_d	1.000	562	1
3387	O	orange_d	1.000	563	1
3388	O	orange_d	1.000	44	0
3389	O	orange_d	1.000	519	1
3390	O	orange_d	1.000	563	1
3391	O	orange_d	1.000	3	1
3392	O	orange_d	1.000	560	0
3393	O	orange_d	1.000	563	1
3394	O	orange_d	1.000	1	0
3395	O	orange_d	1.000	562	1
3396	O	orange_d	1.000	563	1
3397	O	orange_d	1.000	6	0
3398	O	orange_d	1.000	557	1
3399	O	orange_d	1.000	563	1
3400	O	orange_d	1.000	1	0
3401	O	orange_d	1.000	562	1
3402	O	orange_d	1.000	563	1
3403	O	orange_d	1.000	1	0
3404	O	orange_d	1.000	562	1
3405	O	orange_d	1.000	563	1
3406	O	orange_d	1.000	78	0
3407	O	orange_d	1.000	485	1
3408	O	orange_d	1.000	563	1
3409	O	orange_d	1.000	2	0
3410	O	orange_d	1.000	561	1
3411	O	orange_d	1.000	563	1
3412	O	orange_d	1.000	8	0
3413	O	orange_d	1.000	555	1
3414	O	orange_d	1.000	563	1
3415	O	orange_d	1.000	1	0
3416	O	orange_d	1.000	562	1
3417	O	orange_d	1.000	563	1
3418	O	orange_d	1.000	2	0
3419	O	orange_d	1.000	561	1
3420	O	orange_d	1.000	563	1
3421	O	orange_d	1.000	78	0
3422	O	orange_d	1.000	485	1
3423	O	orange_d	1.000	563	1
3424	O	orange_d	1.000	2	0
3425	O	orange_d	1.000	561	1
3426	O	orange_d	1.000	563	1
3427	O	orange_d	1.000	1	0
3428	O	orange_d	1.000	562	1
3429	O	orange_d	1.000	563	1
3430	O	orange_d	1.000	2	0
3431	O	orange_d	1.000	561	1
3432	O	orange_d	1.000	563	1
3433	O	orange_d	1.000	1	0
3434	O	orange_d	1.000	562	1
3435	O	orange_d	1.000	563	1
3436	O	orange_d	1.000	1	0
3437	O	orange_d	1.000	562	1
3438	O	orange_d	1.000	563	1
3439	O	orange_d	1.000	562	1
3440	O	orange_d	1.000	1	0
3441	O	orange_d	1.000	561	1
3442	O	orange_d	1.000	562	1
3443	O	orange_d	1.000	24	0
3444	O	orange_d	1.000	538	1
3445	O	orange_d	1.000	562	1
3446	O	orange_d	1.000	70	0
3447	O	orange_d	1.000	562	1
3448	O	orange_d	1.000	537	1
3449	O	orange_d	1.000	25	0
3450	O	orange_d	1.000	562	1
3451	O	orange_d	1.000	30	0
3452	O	orange_d	1.000	532	1
3453	O	orange_d	1.000	562	1
3454	O	orange_d	1.000	95	0
3455	O	orange_d	1.000	467	1
3456	O	orange_d	1.000	562	1
3457	O	orange_d	1.000	113	0
3458	O	orange_d	1.000	449	1
3459	O	orange_d	1.000	562	1
3460	O	orange_d	1.000	1	0
3461	O	orange_d	1.000	561	1
3462	O	orange_d	1.000	562	1
3463	O	orange_d	1.000	1	0
3464	O	orange_d	1.000	561	1
3465	O	orange_d	1.000	1	0
3466	O	orange_d	1.000	5	0
3467	O	orange_d	1.000	556	1
3468	O	orange_d	1.000	562	1
3469	O	orange_d	1.000	532	1
3470	O	orange_d	1.000	30	0
3471	O	orange_d	1.000	562	1
3472	O	orange_d	1.000	1	0
3473	O	orange_d	1.000	561	1
3474	O	orange_d	1.000	562	1
3475	O	orange_d	1.000	39	0
3476	O	orange_d	1.000	523	1
3477	O	orange_d	1.000	562	1
3478	O	orange_d	1.000	563	1
3479	O	orange_d	1.000	1	0
3480	O	orange_d	1.000	562	1
3481	O	orange_d	1.000	563	1
3482	O	orange_d	1.000	158	0
3483	O	orange_d	1.000	405	1
3484	O	orange_d	1.000	563	1
3485	O	orange_e	1.000	8	0
3486	O	orange_d	1.000	748	1
3487	O	orange_d	1.000	184	0
3488	O	orange_d	1.000	564	1
3489	O	orange_d	1.000	748	1
3490	O	orange_d	1.000	184	0
3491	O	orange_d	1.000	149	0
3492	O	orange_d	1.000	415	1
3493	O	orange_d	1.000	564	1
3494	O	orange_d	1.000	748	1
3495	O	orange_d	1.000	564	1
3496	O	orange_d	1.000	2	0
3497	O	orange_d	1.000	5	0
3498	O	orange_d	1.000	184	0
3499	O	orange_d	1.000	93	0
3500	O	orange_d	1.000	194	0
3501	O	orange_d	1.000	560	1
3502	O	orange_d	1.000	564	1
3503	O	orange_d	1.000	8	0
3504	O	orange_d	1.000	556	1
3505	O	orange_d	1.000	5	0
3506	O	orange_d	1.000	559	1
3507	O	orange_d	1.000	564	1
3508	O	orange_d	1.000	4	0
3509	O	orange_d	1.000	156	0
3510	O	orange_d	1.000	564	1
3511	O	orange_d	1.000	1	0
3512	O	orange_d	1.000	563	1
3513	O	orange_d	1.000	564	1
3514	O	orange_d	1.000	381	1
3515	O	orange_d	1.000	183	0
3516	O	orange_d	1.000	564	1
3517	O	orange_d	1.000	1	0
3518	O	orange_d	1.000	563	1
3519	O	orange_d	1.000	564	1
3520	O	orange_d	1.000	1	0
3521	O	orange_d	1.000	563	1
3522	O	orange_d	1.000	564	1
3523	O	orange_d	1.000	1	0
3524	O	orange_d	1.000	563	1
3525	O	orange_d	1.000	564	1
3526	O	orange_d	1.000	1	0
3527	O	orange_d	1.000	408	1
3528	O	orange_d	1.000	155	0
3529	O	orange_d	1.000	564	1
3530	O	orange_d	1.000	407	1
3531	O	orange_d	1.000	157	0
3532	O	orange_d	1.000	564	1
3533	O	orange_d	1.000	2	0
3534	O	orange_d	1.000	562	1
3535	O	orange_d	1.000	564	1
3536	O	orange_d	1.000	548	1
3537	O	orange_d	1.000	16	0
3538	O	orange_d	1.000	564	1
3539	O	orange_d	1.000	1	0
3540	O	orange_d	1.000	563	1
3541	O	orange_d	1.000	564	1
3542	O	orange_d	1.000	1	0
3543	O	orange_d	1.000	563	1
3544	O	orange_d	1.000	564	1
3545	O	orange_d	1.000	407	1
3546	O	orange_d	1.000	564	1
3547	O	orange_d	1.000	11	0
3548	O	orange_d	1.000	553	1
3549	O	orange_d	1.000	564	1
3550	O	orange_d	1.000	6	0
3551	O	orange_d	1.000	558	1
3552	O	orange_d	1.000	564	1
3553	O	orange_d	1.000	31	0
3554	O	orange_d	1.000	533	1
3555	O	orange_d	1.000	564	1
3556	O	orange_d	1.000	406	1
3557	O	orange_d	1.000	158	0
3558	O	orange_d	1.000	564	1
3559	O	orange_d	1.000	1	0
3560	O	orange_d	1.000	563	1
3561	O	orange_d	1.000	564	1
3562	O	orange_d	1.000	1	0
3563	O	orange_d	1.000	563	1
3564	O	orange_d	1.000	564	1
3565	O	orange_d	1.000	1	0
3566	O	orange_d	1.000	563	1
3567	O	orange_d	1.000	564	1
3568	O	orange_d	1.000	1	0
3569	O	orange_d	1.000	563	1
3570	O	orange_d	1.000	564	1
3571	O	orange_d	1.000	3	0
3572	O	orange_d	1.000	5	0
3573	O	orange_d	1.000	10	0
3574	O	orange_d	1.000	31	1
3575	O	orange_d	1.000	68	1
3576	O	orange_d	1.000	2	0
3577	O	orange_d	1.000	4	0
3578	O	orange_d	1.000	7	0
3579	O	orange_d	1.000	10	0
3580	O	orange_d	1.000	29	0
3581	O	orange_d	1.000	51	0
3582	O	orange_d	1.000	53	0
3583	O	orange_d	1.000	58	0
3584	O	orange_d	1.000	59	0
3585	O	orange_d	1.000	129	1
3586	O	orange_d	1.000	130	1
3587	O	orange_d	1.000	135	1
3588	O	orange_d	1.000	153	1
3589	O	orange_d	1.000	163	1
3590	O	orange_d	1.000	195	1
3591	O	orange_d	1.000	202	1
3592	O	orange_d	1.000	217	1
3593	O	orange_d	1.000	219	1
3594	O	orange_d	1.000	221	1
3595	O	orange_d	1.000	227	1
3596	O	orange_d	1.000	270	1
3597	O	orange_d	1.000	275	1
3598	O	orange_d	1.000	455	1
3599	O	orange_d	1.000	526	1
3600	O	orange_d	1.000	554	1
3601	O	orange_d	1.000	563	1
3602	O	orange_d	1.000	564	1
3603	O	orange_d	1.000	1	0
3604	O	orange_d	1.000	563	1
3605	O	orange_d	1.000	30	0
3606	O	orange_d	1.000	534	1
3607	O	orange_d	1.000	564	1
3608	O	orange_d	1.000	84	0
3609	O	orange_d	1.000	480	1
3610	O	orange_d	1.000	564	1
3611	O	orange_d	1.000	1	0
3612	O	orange_d	1.000	563	1
3613	O	orange_d	1.000	564	1
3614	O	orange_d	1.000	1	0
3615	O	orange_d	1.000	563	1
3616	O	orange_d	1.000	564	1
3617	O	orange_d	1.000	1	0
3618	O	orange_d	1.000	563	1
3619	O	orange_d	1.000	564	1
3620	O	orange_d	1.000	1	0
3621	O	orange_d	1.000	563	1
3622	O	orange_d	1.000	564	1
3623	O	orange_d	1.000	59	0
3624	O	orange_d	1.000	505	1
3625	O	orange_d	1.000	564	1
3626	O	orange_d	1.000	1	0
3627	O	orange_d	1.000	563	1
3628	O	orange_d	1.000	564	1
3629	O	orange_d	1.000	379	1
3630	O	orange_d	1.000	184	0
3631	O	orange_d	1.000	32	0
3632	O	orange_d	1.000	345	1
3633	O	orange_d	1.000	379	1
3634	O	orange_d	1.000	421	1
3635	O	orange_d	1.000	563	1
3636	O	orange_d	1.000	1	0
3637	O	orange_d	1.000	562	1
3638	O	orange_d	1.000	563	1
3639	O	orange_d	1.000	1	0
3640	O	orange_d	1.000	562	1
3641	O	orange_d	1.000	563	1
3642	O	orange_d	1.000	1	0
3643	O	orange_d	1.000	562	1
3644	O	orange_d	1.000	563	1
3645	O	orange_d	1.000	2	0
3646	O	orange_d	1.000	561	1
3647	O	orange_d	1.000	563	1
3648	O	orange_d	1.000	39	0
3649	O	orange_d	1.000	524	1
3650	O	orange_d	1.000	563	1
3651	O	orange_d	1.000	83	0
3652	O	orange_d	1.000	480	1
3653	O	orange_d	1.000	563	1
3654	O	orange_d	1.000	2	0
3655	O	orange_d	1.000	561	1
3656	O	orange_d	1.000	563	1
3657	O	orange_d	1.000	83	0
3658	O	orange_d	1.000	480	1
3659	O	orange_d	1.000	563	1
3660	O	orange_d	1.000	153	1
3661	O	orange_d	1.000	410	0
3662	O	orange_d	1.000	563	1
3663	O	orange_d	1.000	1	0
3664	O	orange_d	1.000	562	1
3665	O	orange_d	1.000	563	1
3666	O	orange_d	1.000	1	0
3667	O	orange_d	1.000	562	1
3668	O	orange_d	1.000	563	1
3669	O	orange_d	1.000	82	0
3670	O	orange_d	1.000	481	1
3671	O	orange_d	1.000	563	1
3672	O	orange_d	1.000	559	1
3673	O	orange_d	1.000	4	0
3674	O	orange_d	1.000	563	1
3675	O	orange_d	1.000	3	0
3676	O	orange_d	1.000	99	0
3677	O	orange_d	1.000	153	0
3678	O	orange_d	1.000	200	0
3679	O	orange_d	1.000	403	0
3680	O	orange_d	1.000	425	0
3681	O	orange_d	1.000	343	0
3682	O	orange_d	1.000	342	0
3683	O	orange_d	0.673	563	1
3684	O	orange_d	0.672	561	1
3685	O	orange_d	1.000	2	0
3686	O	orange_d	0.673	563	1
3687	O	orange_e	1.000	184	0
3688	O	orange_e	1.000	342	0
3689	O	orange_e	1.000	33	0
3690	O	orange_e	1.000	309	0
3691	O	orange_e	1.000	342	0
3692	O	orange_d	0.521	726	1
3693	O	orange_d	0.521	727	1
3694	O	orange_d	1.000	1	0
3695	O	orange_d	0.521	726	1
3696	O	orange_d	0.521	727	1
3697	O	orange_e	1.000	2	0
3698	O	orange_d	0.523	725	1
3699	O	orange_d	0.521	727	1
3700	O	orange_e	0.963	164	0
3701	O	orange_d	0.673	563	1
3702	O	orange_d	0.521	727	1
3703	O	orange_e	1.000	39	0
3704	O	orange_d	0.551	688	1
3705	O	orange_d	0.521	727	1
3706	O	orange_e	0.870	192	0
3707	O	orange_d	0.673	535	1
3708	O	orange_d	0.521	727	1
3709	O	orange_d	1.000	1	0
3710	O	orange_d	0.521	726	1
3711	O	orange_d	0.521	727	1
3712	O	orange_e	1.000	1	0
3713	O	orange_d	0.522	726	1
3714	O	orange_d	0.600	30	0
3715	O	orange_d	0.518	697	1
3716	O	orange_d	0.521	727	1
3717	O	orange_e	1.000	529	1
3718	O	orange_e	1.000	198	0
3719	O	orange_e	1.000	727	1
3720	O	orange_e	1.000	4	0
3721	O	orange_e	1.000	723	1
3722	O	orange_e	1.000	727	1
3723	O	orange_e	1.000	719	1
3724	O	orange_e	1.000	727	1
3725	O	orange_e	1.000	699	1
3726	O	orange_e	1.000	28	0
3727	O	orange_e	1.000	727	1
3728	O	orange_e	1.000	1	0
3729	O	orange_e	1.000	726	1
3730	O	orange_e	1.000	727	1
3731	O	orange_e	1.000	252	0
3732	O	orange_e	1.000	475	1
3733	O	orange_e	1.000	727	1
3734	O	orange_e	1.000	1	0
3735	O	orange_e	1.000	726	1
3736	O	orange_e	1.000	727	1
3737	O	orange_e	1.000	1	0
3738	O	orange_e	1.000	726	1
3739	O	orange_e	1.000	727	1
3740	O	orange_e	1.000	252	0
3741	O	orange_e	1.000	475	1
3742	O	orange_e	1.000	727	1
3743	O	orange_e	1.000	7	0
3744	O	orange_e	1.000	720	1
3745	O	orange_e	1.000	727	1
3746	O	orange_e	1.000	164	0
3747	O	orange_e	1.000	563	1
3748	O	orange_e	1.000	727	1
3749	O	orange_e	1.000	697	1
3750	O	orange_e	1.000	30	0
3751	O	orange_e	1.000	727	1
3752	O	orange_e	1.000	1	0
3753	O	orange_e	1.000	726	1
3754	O	orange_e	1.000	727	1
3755	O	orange_e	1.000	8	0
3756	O	orange_e	1.000	719	1
3757	O	orange_e	1.000	727	1
3758	O	orange_e	1.000	1	0
3759	O	orange_e	1.000	726	1
3760	O	orange_e	1.000	727	1
3761	O	orange_e	1.000	164	0
3762	O	orange_e	1.000	563	1
3763	O	orange_e	1.000	727	1
3764	O	orange_e	1.000	165	0
3765	O	orange_e	1.000	562	1
3766	O	orange_e	1.000	727	1
3767	O	orange_e	1.000	1	0
3768	O	orange_e	1.000	726	1
3769	O	orange_e	1.000	727	1
3770	O	orange_e	1.000	249	0
3771	O	orange_e	1.000	478	1
3772	O	orange_e	1.000	727	1
3773	O	orange_e	1.000	1	0
3774	O	orange_e	1.000	726	1
3775	O	orange_e	1.000	727	1
3776	O	orange_e	1.000	2	0
3777	O	orange_e	1.000	725	1
3778	O	orange_e	1.000	166	0
3779	O	orange_e	1.000	561	1
3780	O	orange_e	1.000	727	1
3781	O	orange_e	1.000	1	0
3782	O	orange_e	1.000	726	1
3783	O	orange_e	1.000	727	1
3784	O	orange_e	1.000	34	0
3785	O	orange_e	1.000	693	1
3786	O	orange_e	1.000	3	0
3787	O	orange_e	1.000	724	1
3788	O	orange_e	1.000	727	1
3789	O	orange_e	1.000	1	0
3790	O	orange_e	1.000	726	1
3791	O	orange_e	1.000	727	1
3792	O	orange_e	1.000	2	0
3793	O	orange_e	1.000	725	1
3794	O	orange_e	1.000	727	1
3795	O	orange_e	1.000	758	1
3796	O	orange_e	1.000	729	1
3797	O	orange_e	1.000	725	1
3798	O	orange_e	1.000	727	1
3799	O	orange_e	1.000	4	0
3800	O	orange_e	1.000	13	0
3801	O	orange_e	1.000	24	0
3802	O	orange_e	1.000	25	0
3803	O	orange_e	1.000	27	0
3804	O	orange_e	1.000	30	0
3805	O	orange_e	1.000	32	0
3806	O	orange_e	1.000	36	0
3807	O	orange_e	1.000	355	1
3808	O	orange_e	1.000	727	1
3809	O	orange_e	1.000	16	0
3810	O	orange_e	1.000	711	1
